553.517,98.284,90.059
417.835,103.285,92.471
480.044,104.738,95.829
268.27,103.79,94.429
166.327,98.396,89.729
159.46,93.434,87.47
225.105,92.166,87.114
481.96,94.65,88.529
582.81,101.18,91.802
765.132,108.515,98.037
681.059,114.096,110.997
635.774,117.321,106.407
612.926,117.351,107.777
490.818,117.577,104.453
414.782,114.453,105.162
450.915,112.529,104.63
421.596,111.43,100.347
323.688,109.373,102.284
368.751,107.064,104.3
548.838,108.556,105.851
801.371,113.291,106.838
972.124,124.615,111.788
1164.862,134.743,115.162
621.927,136.399,113.536
324.82,122.44,107.967
588.193,111.246,105.225
229.321,106.133,104.794
214.221,99.489,98.662
227.874,92.46,90.813
261.561,82.277,79.854
294.802,81.652,78.757
327.784,84.095,79.694
372.239,86.645,80.639
567.362,92.18,81.664
314.359,98.955,84.007
225.4,98.467,83.281
80.559,93.302,81.492
37.001,82.577,77.156
33.406,77.74,81.652
17.932,76.256,93.652
18.192,74.477,75.431
21.195,72.47,73.553
29.968,72.711,73.789
36.706,73.288,74.188
40.093,73.752,74.339
43.483,74.028,74.486
46.575,74.338,74.888
49.234,74.473,74.804
50.265,74.435,74.751
49.345,74.562,74.973
49.12,74.9,75.403
48.824,75.079,75.443
48.15,74.885,75.29
48.438,74.734,75.176
50.954,74.828,75.245
54.295,75.137,75.588
58.46,75.098,75.502
64.078,75.003,75.248
71.013,75.245,75.457
80.804,75.734,75.623
94.827,76.383,76.623
111.356,77.085,78.345
134.51,78.028,86.181
160.808,79.218,104.845
184.487,80.423,86.404
210.804,81.412,82.593
255.236,82.465,86.363
312.459,84.474,98.702
484.684,87.628,101.948
605.276,92.654,83.604
747.797,96.617,85.947
739.135,104.366,94.657
679.236,108.535,107.712
485.439,110.726,107.583
221.479,104.083,95.044
130.376,95.725,99.94
177.051,91.101,89.595
279.948,91.377,90.159
211.565,92.982,89.666
267.05,92.611,88.503
286.282,93.816,87.976
255.818,94.563,88.59
201.064,94.106,89.113
189.901,92.943,87.965
197.502,92.142,87.811
204.979,91.781,87.817
209.998,91.649,87.511
206.585,91.686,87.844
157.677,91.022,87.529
126.323,89.204,87.095
186.495,88.179,85.77
212.034,88.856,85.853
211.309,89.576,85.845
213.904,90.01,85.841
178.097,90.155,86.179
104.846,88.865,85.08
69.311,86.034,83.011
91.302,83.286,81.01
116.715,80.628,78.97
129.779,78.799,79.384
136.984,78.802,79.644
138.657,80.205,79.77
121.803,81.22,80.466
99.201,81.702,80.803
86.34,81.601,80.82
74.144,81.071,80.644
61.7,80.38,80.335
63.792,79.766,80.37
78.592,79.615,80.33
91.242,79.908,80.563
93.921,80.344,80.84
96.092,80.637,81.054
81.229,80.83,81.221
63.095,80.622,80.985
44.093,79.799,80.247
30.877,78.963,80.077
26.655,78.294,80.261
28.826,77.809,80.662
30.722,77.214,84.59
35.189,76.881,92.933
37.831,76.713,92.444
39.13,76.63,92.083
35.845,76.412,96.292
28.2,76.186,106.466
20.032,75.781,108.081
12.381,75.388,95.298
6.922,74.836,95.555
3.868,74.315,81.507
2.66,73.866,79.029
1.544,73.489,77.944
0.713,73.408,78.731
0.159,73.611,79.071
0.0,73.713,78.824
0.0,73.577,78.656
0.0,73.394,78.539
0.0,73.391,78.092
0.0,73.355,78.645
0.0,73.186,80.326
0.0,73.054,81.63
0.0,72.626,80.209
0.0,72.311,79.094
0.0,71.987,78.512
0.0,71.465,78.257
0.0,71.113,77.713
0.0,71.004,77.072
0.0,70.925,77.293
0.0,71.011,76.726
0.0,70.885,76.168
0.0,70.836,75.817
0.0,70.958,75.617
0.0,71.151,75.507
0.0,71.006,75.171
0.0,70.804,75.085
0.0,70.793,75.132
0.0,70.747,75.297
0.0,70.527,75.235
0.0,70.496,75.124
0.0,70.647,74.974
0.0,70.966,74.939
0.0,70.818,74.903
0.0,70.725,74.959
0.0,70.676,74.941
0.0,71.021,74.982
0.0,71.299,75.098
0.0,71.252,75.077
0.0,71.046,75.038
0.0,70.978,74.998
0.0,71.016,74.983
0.0,71.015,74.992
0.0,71.009,74.963
0.0,70.829,74.948
0.0,70.621,74.927
0.0,70.648,74.981
0.0,70.897,75.122
0.0,71.454,75.284
0.0,71.921,75.329
0.0,72.098,75.404
0.0,71.938,75.363
0.0,71.362,75.143
0.0,70.742,74.977
0.0,70.336,74.784
0.0,70.213,74.66
0.0,70.094,74.566
0.0,70.341,74.521
0.0,70.59,74.388
0.0,70.612,74.383
0.0,70.562,74.308
0.0,70.486,74.172
0.0,70.253,74.152
0.0,70.167,74.006
0.0,70.139,73.803
0.0,70.057,73.537
0.0,70.218,73.651
0.0,70.682,73.793
0.0,71.044,73.926
0.0,71.067,74.0
0.0,70.803,73.829
0.0,70.448,73.714
0.0,70.36,73.696
0.0,70.532,73.573
0.0,70.498,73.592
0.0,70.62,73.62
0.0,70.896,73.713
0.0,71.055,73.819
0.0,71.219,73.934
0.0,71.308,73.998
0.0,71.413,74.023
0.0,71.509,74.13
0.0,71.648,74.201
0.0,71.661,74.275
0.0,71.801,74.348
0.0,71.833,74.339
0.0,71.834,74.335
0.0,71.909,74.375
0.0,72.0,74.476
0.0,72.019,74.502
0.0,72.106,74.545
0.0,72.075,74.472
0.0,71.735,74.356
0.0,71.702,74.304
0.0,71.434,74.282
0.0,71.102,74.158
0.0,70.814,74.046
0.0,70.614,73.943
0.0,70.423,73.809
0.0,70.344,73.594
0.0,69.987,73.413
0.0,69.777,73.334
0.0,69.763,73.245
0.0,70.068,73.252
0.0,70.166,73.149
0.0,70.232,73.145
0.0,70.227,73.007
0.0,70.169,72.946
0.0,70.667,73.256
0.0,71.033,73.464
0.0,71.384,73.609
0.0,71.445,73.639
0.0,71.133,73.497
0.0,70.999,73.524
0.0,71.143,73.666
0.0,71.174,73.72
0.0,71.178,73.724
0.0,70.992,73.58
0.077,70.936,73.578
0.99,71.096,73.704
2.063,71.038,73.642
3.243,71.005,73.575
4.371,71.251,73.664
8.88,71.517,73.765
10.269,71.533,73.779
13.616,71.548,73.88
17.902,71.546,73.917
26.049,71.509,73.863
42.781,71.648,73.974
46.718,71.817,74.142
51.619,71.933,74.344
79.188,72.055,74.706
108.892,72.502,75.332
134.417,72.924,76.549
196.673,73.782,77.835
184.645,74.561,78.26
123.675,74.549,78.196
204.827,74.582,79.2
184.74,74.931,80.708
136.143,76.112,96.684
125.761,75.61,102.436
301.017,76.24,108.746
325.024,78.876,102.35
373.155,80.793,100.574
358.879,82.998,114.139
226.139,83.672,95.997
152.673,82.152,87.062
314.343,81.659,88.862
344.443,85.256,88.634
405.483,88.453,87.968
294.594,89.965,86.117
160.608,86.622,82.864
380.04,83.996,82.431
434.122,86.901,85.341
468.486,89.795,89.288
524.696,93.442,98.247
535.249,97.383,109.131
176.41,95.852,94.295
399.253,92.119,99.403
452.284,95.768,98.501
221.01,94.73,90.69
513.577,93.83,95.187
626.663,100.543,98.931
779.491,107.952,109.833
775.352,111.088,107.014
771.382,113.827,102.694
565.959,113.339,106.974
598.731,110.565,98.706
336.514,106.195,95.772
251.426,100.688,101.183
455.693,97.645,108.818
405.589,101.525,109.619
354.041,99.21,105.139
571.354,97.489,101.227
893.185,104.08,103.783
612.008,112.55,108.916
832.789,114.848,107.043
599.447,113.305,105.863
992.85,114.479,108.304
477.844,116.74,106.722
404.759,111.403,104.264
387.715,106.903,98.068
553.218,105.817,99.959
790.273,111.432,106.03
172.03,110.379,98.629
652.948,102.767,99.199
903.448,111.689,107.875
931.441,121.137,111.04
245.495,119.404,102.126
580.3,109.552,101.138
669.178,115.349,105.025
233.503,115.975,103.415
779.025,110.843,99.919
929.015,116.705,102.817
937.869,124.998,105.608
805.952,129.815,107.076
634.225,122.631,103.084
916.351,122.052,102.835
934.38,127.738,105.387
914.793,131.886,107.508
913.267,131.753,104.456
962.748,132.819,106.249
871.445,131.427,106.141
238.487,122.193,98.848
425.148,110.09,98.577
984.972,112.734,103.82
963.496,123.965,104.094
967.024,128.067,107.934
609.314,128.469,106.813
927.914,124.137,107.137
917.368,125.543,106.275
933.85,126.883,107.71
916.446,128.764,105.758
920.59,129.478,106.322
908.132,127.71,106.399
887.471,126.852,106.136
871.315,131.239,106.353
864.668,133.424,109.245
860.232,130.874,111.549
860.142,130.411,112.699
850.213,133.472,113.873
846.362,134.328,112.965
850.987,133.466,108.804
838.03,129.239,107.51
833.618,127.86,110.138
830.823,128.976,109.935
873.134,132.311,110.757
766.422,136.762,114.056
933.323,139.068,117.89
938.083,141.256,119.888
936.85,141.133,120.154
940.128,139.913,120.166
883.492,142.176,120.166
853.386,140.11,120.166
841.191,135.327,120.166
817.13,132.049,120.005
804.459,130.435,119.606
724.331,127.826,119.174
703.205,128.023,120.166
691.92,127.891,120.166
683.863,126.703,120.166
680.374,126.678,120.166
663.384,128.184,120.166
649.332,128.867,120.166
637.062,126.718,120.166
619.11,125.139,120.166
603.197,124.309,120.166
588.65,124.435,120.166
577.568,124.483,120.166
563.87,123.85,119.936
551.521,121.909,120.013
539.035,121.276,120.166
524.16,119.957,119.936
510.953,119.678,119.807
497.458,119.317,119.396
482.747,118.039,118.716
468.356,115.384,115.876
452.756,113.857,110.333
437.337,113.28,111.185
423.337,112.399,111.132
409.597,111.402,111.682
395.9,111.633,112.143
381.83,112.311,110.127
367.193,112.277,111.129
351.323,110.813,109.733
335.494,107.898,109.633
320.104,105.191,107.318
305.276,103.062,105.735
292.31,101.899,106.038
275.093,100.68,104.283
261.388,99.518,102.896
246.718,98.096,101.487
232.384,97.112,99.97
217.383,96.737,98.651
203.331,95.943,97.771
188.205,94.576,96.453
173.804,93.501,94.926
144.212,92.006,92.46
50.034,90.015,91.705
32.405,88.198,90.773
56.217,86.617,89.428
54.14,85.281,88.319
33.729,84.164,87.624
18.667,83.198,86.822
13.877,82.206,85.834
10.339,81.319,84.841
8.905,80.523,83.952
10.196,79.733,83.182
9.709,79.089,82.514
6.69,78.669,82.064
4.455,78.181,81.493
2.82,77.778,81.012
1.674,77.419,80.501
0.589,77.077,80.617
0.008,76.698,80.863
0.0,76.146,81.841
0.0,75.72,82.252
0.0,75.292,80.97
0.0,75.183,81.564
0.0,74.917,81.478
0.0,74.644,80.971
0.0,74.46,80.513
0.0,74.317,80.484
0.0,74.134,79.802
0.0,74.122,79.071
0.0,74.122,78.815
0.0,73.923,78.5
0.0,73.899,78.382
0.0,73.779,78.382
0.0,73.81,78.496
0.0,73.903,78.516
0.0,73.695,78.774
0.0,73.533,78.552
0.0,73.528,78.393
0.0,73.683,78.495
0.0,73.85,78.57
0.0,73.906,78.479
0.0,73.915,78.467
0.0,73.985,78.551
0.0,73.877,78.579
0.0,73.744,78.546
0.0,73.722,78.482
0.0,73.481,78.394
0.0,73.354,78.336
0.0,73.456,78.34
0.0,73.515,78.386
0.0,73.355,78.578
0.0,73.444,78.53
0.0,73.581,78.59
0.0,73.601,78.533
0.0,73.616,78.52
0.0,73.676,78.518
0.0,73.872,78.566
0.0,73.916,78.712
0.0,73.898,78.812
0.0,73.859,78.627
0.0,73.742,78.608
0.0,73.523,78.51
0.0,73.332,78.449
0.0,73.478,78.37
0.0,73.538,78.305
0.0,73.309,78.357
0.0,73.151,78.295
0.0,72.965,78.148
0.0,72.88,78.032
0.0,72.967,78.025
0.0,73.018,78.022
0.0,72.926,77.823
0.0,72.791,77.686
0.0,72.666,77.573
0.0,72.368,77.629
0.0,72.11,77.763
0.0,72.065,77.803
0.0,72.259,77.815
0.0,72.473,77.67
0.0,72.55,77.577
0.0,72.664,77.391
0.0,72.34,77.187
0.0,72.141,77.04
0.0,72.042,76.606
0.0,72.133,76.438
0.0,72.064,76.469
0.0,71.726,76.307
0.0,71.657,76.394
0.0,71.943,76.672
0.0,72.019,76.566
0.0,71.88,76.455
0.0,71.474,76.291
0.0,71.263,76.134
0.0,71.404,76.409
0.0,71.346,76.55
0.0,71.15,76.65
0.0,71.234,76.475
0.0,71.466,76.45
0.0,71.284,76.295
0.0,71.01,76.418
0.0,71.064,76.38
0.0,71.06,76.268
0.0,71.007,76.013
0.0,70.785,75.811
0.0,70.9,75.566
0.0,70.876,75.435
0.0,70.938,75.312
0.0,70.971,75.23
0.0,70.856,75.174
0.0,70.894,75.114
0.0,71.075,75.045
0.0,71.032,74.937
0.0,70.769,74.733
0.0,70.638,74.444
0.0,70.582,74.304
0.0,70.746,74.391
0.0,70.903,74.338
0.0,70.863,74.375
0.0,70.856,74.299
0.0,70.77,74.337
0.0,70.502,74.196
0.0,70.35,73.937
0.0,70.156,73.981
0.0,70.056,74.378
0.0,69.88,74.316
0.0,69.869,74.246
0.0,69.969,74.02
0.0,70.098,74.111
0.0,70.301,74.041
0.0,70.082,73.81
0.471,69.972,73.967
2.459,69.938,73.968
4.455,70.379,74.112
9.252,70.924,74.284
15.677,70.982,74.324
22.658,71.301,74.568
29.251,71.614,74.829
35.559,72.046,75.357
41.185,72.643,75.988
46.464,73.147,76.74
51.457,73.814,77.464
56.024,74.553,78.506
59.221,75.264,79.279
107.093,75.645,80.261
155.31,76.244,81.852
171.09,76.851,83.441
183.09,77.607,83.738
192.833,78.193,84.442
201.479,79.174,85.428
209.055,79.792,84.933
216.299,80.654,85.803
225.462,81.32,86.101
235.764,82.067,86.966
245.622,82.443,85.92
257.043,83.0,86.417
270.619,83.695,86.567
284.376,84.659,87.044
299.39,86.491,88.686
312.6,88.832,89.897
327.561,90.633,89.324
342.387,92.261,92.517
357.59,93.985,94.403
373.259,95.692,95.31
387.864,96.944,95.611
402.023,98.454,95.31
417.021,99.941,96.137
430.614,101.991,101.148
445.783,104.262,103.38
462.608,105.871,99.777
477.368,105.446,98.602
491.492,106.184,102.753
494.248,108.101,105.786
503.849,110.15,108.732
536.502,112.419,107.807
551.106,113.795,109.927
563.881,114.386,111.04
577.707,115.605,112.713
591.006,115.853,108.9
601.868,116.499,111.403
615.004,118.297,110.654
627.659,118.135,105.769
638.357,119.753,106.472
648.764,119.315,106.193
660.377,120.616,106.405
671.741,123.494,109.644
681.735,124.943,111.342
694.226,125.112,111.541
705.805,125.303,110.895
716.288,126.898,109.719
727.607,128.302,107.456
733.808,129.724,110.444
745.402,130.972,111.488
756.128,129.25,114.417
762.783,131.467,118.688
769.822,132.866,118.276
782.026,132.328,112.582
792.878,132.292,114.902
807.951,132.447,117.08
816.449,133.522,117.442
826.818,133.105,114.917
826.865,134.751,115.921
838.273,138.361,117.309
856.858,139.237,115.651
906.075,139.297,115.955
827.198,137.475,112.288
567.065,125.894,114.452
928.563,126.222,115.178
578.163,132.201,117.838
302.78,122.165,110.65
681.222,118.073,120.082
645.21,127.873,118.578
537.052,123.103,111.717
773.599,120.991,118.094
925.032,129.822,115.918
950.716,137.182,113.374
980.766,141.078,113.872
865.312,144.808,118.585
823.386,142.496,120.025
1020.334,140.739,120.166
1001.808,142.461,120.166
975.605,144.634,120.166
977.9,145.197,120.166
990.715,146.719,120.166
987.113,148.118,120.166
997.922,148.946,120.166
1003.127,149.787,120.166
958.355,150.878,120.124
950.655,144.852,115.779
919.881,141.455,111.88
919.306,140.995,113.006
912.252,142.871,114.895
902.353,143.667,113.596
890.317,141.796,113.748
638.095,141.47,113.894
670.959,135.786,115.294
299.309,132.765,113.714
505.679,123.692,107.424
175.213,117.645,105.516
788.287,115.928,105.861
804.502,127.121,109.338
794.172,133.489,109.185
780.004,135.788,111.641
771.496,136.502,112.32
767.257,137.22,116.571
762.779,137.588,120.157
753.328,137.331,118.594
743.61,137.397,115.667
734.881,137.17,115.703
721.801,136.39,116.624
709.194,135.921,116.807
695.372,135.39,117.109
686.521,135.933,117.906
674.826,135.521,118.277
664.514,134.789,119.035
650.901,134.065,119.699
640.782,132.66,119.605
625.651,131.253,116.012
615.347,130.971,116.296
601.478,130.579,116.562
580.846,130.079,115.195
568.467,128.728,113.858
158.265,123.453,110.908
87.141,112.41,103.981
217.61,105.482,101.474
299.722,106.303,102.086
490.42,110.245,104.209
512.407,115.58,105.702
513.976,119.119,107.939
484.824,120.282,109.241
459.831,120.387,109.036
416.196,119.675,108.673
53.384,113.822,104.071
44.146,104.641,100.701
53.234,98.934,98.033
235.473,97.386,97.682
146.053,98.235,97.288
73.859,96.818,95.555
47.44,94.378,94.378
41.754,92.255,92.75
35.89,90.295,90.387
30.938,88.654,89.941
35.563,87.431,88.553
33.339,85.707,86.762
28.674,84.189,85.182
26.98,83.1,84.293
25.601,81.702,83.7
25.397,79.9,82.974
25.104,79.172,82.009
26.551,77.701,81.803
29.022,77.412,83.951
28.459,78.061,84.589
25.944,78.498,84.667
23.032,78.829,84.578
19.724,78.952,84.763
16.182,79.065,84.634
12.731,78.979,84.626
10.027,78.904,84.602
7.505,78.691,84.587
5.16,78.38,84.579
3.372,78.212,84.663
1.582,78.111,84.779
0.066,78.224,85.362
0.0,78.389,86.023
0.0,78.542,86.278
0.0,78.424,86.498
0.0,78.267,87.021
0.0,78.165,87.159
0.0,78.065,86.574
0.0,77.969,86.551
0.0,77.924,86.676
0.0,77.842,86.808
0.0,77.853,86.96
0.0,77.824,87.007
0.0,77.887,87.156
0.0,77.795,87.279
0.0,77.919,87.238
0.0,78.233,87.524
0.0,77.889,86.351
0.0,76.833,81.267
0.0,76.327,79.827
0.0,76.068,80.845
0.0,75.788,80.801
0.0,75.599,79.81
0.0,75.338,79.433
0.0,75.005,78.07
0.0,74.658,77.086
0.0,74.439,77.053
0.0,74.335,77.132
0.0,74.158,76.9
0.0,73.905,76.494
0.0,73.628,76.741
0.0,73.435,76.919
0.0,73.35,76.591
0.0,73.232,77.713
0.0,73.191,81.05
0.0,73.091,85.012
0.0,73.137,86.971
0.0,73.135,87.363
0.0,72.906,90.792
0.0,72.702,103.819
0.0,72.614,104.321
0.0,72.551,103.95
0.0,72.713,104.146
0.0,72.767,104.393
0.0,72.805,104.401
0.0,72.91,104.505
0.0,72.834,104.429
0.0,72.925,104.403
0.0,72.88,104.342
0.0,72.749,104.434
0.0,72.809,104.556
0.0,72.824,104.799
0.0,72.844,104.82
0.0,72.828,104.853
0.0,72.853,104.925
0.0,72.833,104.919
0.0,72.885,104.98
0.0,72.789,104.866
0.0,72.76,104.821
0.0,72.753,104.753
0.0,72.875,104.832
0.0,72.924,104.743
0.0,72.872,104.73
0.0,72.924,104.89
0.0,72.926,104.949
0.0,72.951,104.956
0.0,73.028,104.975
0.0,72.87,105.011
0.0,72.64,104.85
0.0,72.621,104.786
0.0,72.755,104.769
0.0,73.047,104.936
0.0,73.121,104.93
0.0,73.127,104.986
0.0,73.052,104.936
0.0,72.916,104.791
0.0,72.715,104.665
0.0,72.526,104.523
0.0,72.349,104.473
0.0,72.201,104.448
0.0,71.955,104.329
0.0,71.85,104.391
0.0,71.706,104.197
0.0,72.0,104.285
0.0,71.982,104.084
0.0,71.769,103.822
0.0,71.637,103.945
0.0,71.582,104.14
0.0,71.464,103.973
0.0,71.358,103.112
0.0,71.202,100.403
0.0,71.044,98.429
0.0,71.017,97.29
0.0,71.347,96.227
0.0,71.73,95.77
0.0,71.826,95.787
0.0,71.576,95.31
0.0,71.318,94.719
0.0,71.509,93.881
0.0,71.382,93.176
0.0,71.07,92.133
0.0,70.9,90.708
0.0,70.702,88.273
0.0,70.693,83.871
0.0,70.6,82.196
0.0,70.713,80.841
0.0,70.724,79.658
0.0,70.61,78.732
0.0,70.526,77.807
0.0,70.473,76.904
0.0,70.535,76.227
0.0,70.614,76.048
0.0,70.522,75.883
0.0,70.675,75.722
0.0,70.757,75.632
0.0,70.807,75.502
0.0,70.574,75.139
0.0,70.429,74.835
0.531,70.318,74.552
1.725,70.149,74.199
3.285,70.33,74.199
4.96,70.468,74.309
7.237,70.649,74.21
10.287,70.8,74.279
12.777,70.74,74.474
16.366,70.814,74.581
18.224,71.05,74.697
20.556,71.191,75.032
21.812,71.566,75.262
24.273,71.904,75.496
26.666,72.007,75.695
29.893,72.068,75.807
33.147,72.311,76.122
48.757,72.678,76.486
42.741,72.99,76.727
145.772,73.381,77.256
191.607,74.551,83.794
201.682,75.886,90.179
209.287,76.694,110.54
159.15,77.184,88.948
238.119,78.036,86.415
246.166,79.437,86.356
257.467,80.855,86.423
269.753,82.304,86.652
283.723,83.655,85.294
299.713,85.075,86.102
311.939,86.698,87.481
324.975,87.686,86.964
339.424,89.149,89.178
352.773,90.967,90.86
367.474,92.953,92.5
384.087,94.776,93.314
399.123,96.325,91.566
418.205,98.442,93.571
432.287,100.381,94.748
445.73,102.146,95.671
461.296,103.639,99.076
476.536,104.943,99.555
492.615,105.413,100.073
511.008,106.798,101.388
529.375,109.094,102.535
528.94,110.924,108.393
441.146,111.835,107.559
380.337,110.029,105.03
493.069,109.822,102.678
555.795,112.24,103.382
622.566,115.301,108.379
626.206,117.501,104.203
608.384,117.7,99.945
647.533,118.709,104.785
654.329,121.075,107.96
659.438,122.384,116.571
671.05,122.82,117.106
534.723,120.865,118.363
687.26,119.573,117.046
710.994,122.752,118.32
718.922,125.823,112.951
722.99,127.422,115.057
731.713,127.013,115.499
742.901,125.468,113.744
755.794,124.238,106.089
768.46,126.151,107.232
765.283,128.287,104.15
772.298,129.113,103.408
775.156,129.262,105.78
782.369,131.984,111.252
789.072,134.386,109.653
798.401,131.43,110.552
807.705,130.482,107.535
817.29,132.819,108.059
819.68,133.804,108.096
826.918,135.529,109.209
835.762,135.366,112.517
839.891,134.063,114.966
843.089,136.779,115.615
848.205,137.258,110.551
850.439,138.667,117.443
856.831,140.29,119.392
873.756,140.457,117.223
741.072,141.672,117.918
860.185,139.423,117.204
916.331,139.966,120.134
869.989,141.147,120.166
595.609,136.473,119.807
829.896,131.934,116.142
1060.828,139.731,119.485
926.843,145.605,119.921
878.395,145.491,120.166
877.469,145.238,120.166
877.987,145.866,120.166
878.464,145.822,120.166
874.563,146.427,120.166
874.407,146.812,120.166
870.638,147.209,119.978
869.088,146.567,119.044
861.849,143.55,117.321
858.349,144.16,120.013
853.903,144.09,120.166
855.444,143.601,120.166
850.407,143.3,120.166
846.686,145.489,118.54
846.468,145.656,118.38
840.194,144.243,120.166
839.751,144.508,120.166
837.283,145.829,120.166
830.123,147.333,120.154
822.758,145.901,118.032
815.705,143.593,119.977
810.064,142.15,120.166
800.558,142.987,120.166
790.823,143.142,120.166
781.782,142.507,120.166
775.509,142.153,120.166
761.084,142.462,120.166
752.953,142.673,119.833
744.947,141.533,119.847
733.095,139.64,120.147
723.059,139.13,118.584
715.406,138.207,113.192
711.552,136.708,117.109
702.073,135.649,119.047
707.72,134.737,119.981
664.151,135.326,120.166
311.796,130.628,113.823
224.706,119.805,104.198
223.391,110.671,101.202
232.345,106.365,100.231
243.774,104.671,99.283
247.264,103.594,98.231
250.305,103.15,98.074
222.391,103.304,97.791
140.638,101.766,96.583
123.826,99.123,95.128
109.627,97.233,93.913
62.517,95.449,93.485
62.811,93.178,91.888
54.931,91.478,91.252
25.622,89.277,88.86
19.221,84.767,85.317
10.663,79.82,83.904
3.771,77.863,92.79
3.808,76.831,82.486
3.717,75.881,81.423
3.223,75.79,79.161
2.722,75.403,80.348
2.609,75.212,79.146
3.458,74.387,76.349
3.565,73.903,75.145
3.885,73.947,75.026
4.328,74.094,75.019
4.562,73.96,75.023
4.974,73.96,75.182
5.388,74.076,75.346
5.768,74.194,75.494
6.278,74.174,75.537
6.526,74.179,75.628
6.655,74.183,75.68
6.434,74.16,75.695
6.352,74.19,75.773
6.357,74.294,76.026
6.812,74.41,76.047
7.903,74.498,76.228
8.874,74.564,76.262
9.846,74.682,76.254
10.443,74.872,76.42
11.086,75.009,76.577
12.221,75.042,76.785
13.168,75.12,76.839
13.048,75.206,76.876
10.895,75.158,76.916
6.819,75.032,76.925
3.777,74.864,77.042
1.099,74.638,76.948
0.202,74.533,76.884
0.0,74.371,76.714
0.0,74.278,76.596
0.0,74.314,76.746
0.0,74.428,76.85
0.0,74.396,76.757
0.0,74.356,76.682
0.0,74.426,76.697
0.0,74.358,76.639
0.0,74.262,76.589
0.0,74.335,76.564
0.0,74.319,76.617
0.0,74.263,76.522
0.0,74.369,76.57
0.0,74.275,76.557
0.0,74.181,76.517
0.0,74.238,76.527
0.0,74.231,76.691
0.0,74.182,76.677
0.0,73.975,76.546
0.0,73.98,76.513
0.0,74.035,76.469
0.0,73.934,76.623
0.0,73.784,76.551
0.0,73.604,76.526
0.0,73.736,76.528
0.0,73.74,76.468
0.0,73.748,76.434
0.0,73.547,76.331
0.0,73.421,76.077
0.0,73.35,75.947
0.0,73.515,75.916
0.0,73.401,75.847
0.0,73.37,75.978
0.0,73.206,75.905
0.0,73.187,75.952
0.0,73.292,75.71
0.0,73.191,75.549
0.0,72.851,75.667
0.0,72.645,75.466
0.0,72.746,75.572
0.0,72.728,75.478
0.0,72.546,75.438
0.0,72.596,75.445
0.0,72.829,75.433
0.0,72.907,75.464
0.0,73.069,75.622
0.0,73.435,75.933
0.0,73.699,76.273
0.0,73.71,76.207
0.0,73.492,76.187
0.0,73.41,76.089
0.0,73.397,76.071
0.0,73.411,76.064
